Timestamp (seconds),Distance (mm),Button Pressed
1739140521.036,0,False
1739140521.338,0,False
1739140521.640,0,False
1739140521.942,0,False
1739140522.245,0,False
1739140522.547,0,False
1739140522.849,0,False
1739140523.151,0,False
1739140523.454,0,False
1739140523.756,0,False
1739140524.058,0,False
1739140524.361,0,False
1739140524.663,0,False
1739140524.965,0,False
1739140525.268,0,False
1739140525.570,0,False
1739140525.872,0,False
1739140526.175,0,False
1739140526.477,0,False
1739140526.779,0,False
1739140527.081,0,False
1739140527.384,0,False
1739140527.686,0,False
1739140527.988,0,False
1739140528.290,0,False
1739140528.592,0,False
1739140528.895,0,False
1739140529.197,0,False
1739140529.499,0,False
1739140529.801,0,False
1739140530.104,0,False
1739140530.406,0,False
1739140530.708,0,False
1739140531.010,0,False
1739140531.312,0,False
1739140531.615,0,False
1739140531.917,0,False
1739140532.219,0,False
1739140532.521,0,False
1739140532.823,0,False
1739140533.125,0,False
1739140533.427,0,False
1739140533.729,0,False
1739140534.031,0,False
1739140534.333,0,True
1739140534.636,0,True
1739140534.938,0,True
1739140535.240,0,True
1739140535.542,0,True
1739140535.844,0,True
1739140536.146,0,True
1739140536.448,0,True
1739140536.751,0,True
1739140537.053,0,True
1739140537.355,0,True
1739140537.657,0,True
1739140537.959,0,True
1739140538.261,0,True
1739140538.563,0,False
1739140538.865,0,False
1739140539.167,0,False
1739140539.469,0,False
1739140539.771,0,False
1739140540.074,0,False
1739140540.376,0,True
1739140540.678,0,True
1739140540.980,0,True
1739140541.282,0,True
1739140541.584,0,True
1739140541.886,0,True
1739140542.189,0,True
1739140542.491,0,True
1739140543.095,0,False
1739140543.397,0,False
1739140543.699,0,False
1739140544.001,0,False
1739140544.303,0,False
1739140544.606,0,False
1739140544.908,0,False
1739140545.210,0,False
1739140545.512,0,False
1739140545.815,0,False
1739140546.117,0,False
1739140546.419,0,False
1739140546.722,0,False
1739140547.024,0,False
1739140547.326,0,False
1739140547.628,0,True
1739140547.931,0,True
1739140548.233,0,True
1739140548.535,0,True
1739140548.838,0,False
1739140549.140,0,False
1739140549.442,0,False
1739140549.744,0,True
1739140550.047,0,True
1739140550.349,0,True
1739140550.651,0,False
1739140550.953,0,False
1739140551.256,0,False
1739140551.558,0,False
1739140551.860,0,False
1739140552.163,0,False
1739140552.465,0,False
1739140552.767,0,False
1739140553.070,0,False
1739140553.372,0,False
1739140553.674,0,False
1739140553.976,0,False
1739140554.279,0,False
1739140554.581,0,False
1739140554.883,0,False
1739140555.185,0,False
1739140555.488,0,False
1739140555.790,0,False
1739140556.092,0,False
1739140556.395,0,False
1739140556.697,0,False
1739140556.999,0,False
1739140557.301,0,False
1739140557.604,0,False
1739140557.906,0,False
1739140558.208,0,False
1739140558.511,0,False
1739140558.813,0,False
1739140559.115,0,False
1739140559.418,0,False
1739140559.720,0,False
1739140560.022,0,False
1739140560.324,0,False
1739140560.627,0,False
1739140560.929,0,False
1739140561.231,0,False
1739140561.533,0,False
1739140561.835,0,True
1739140562.138,2851,True
1739140562.440,1694,False
1739140562.742,0,False
1739140563.045,0,False
1739140563.347,0,False
1739140563.649,3368,False
1739140563.952,3368,False
1739140564.254,0,False
1739140564.556,0,False
1739140564.858,0,False
1739140565.161,0,False
1739140565.463,0,False
1739140565.765,0,False
1739140566.067,0,False
1739140566.370,0,False
1739140566.672,0,False
1739140567.276,0,False
1739140567.578,0,False
1739140567.881,0,False
1739140568.183,0,True
1739140568.486,2006,True
1739140568.788,1686,True
1739140569.090,0,True
1739140569.393,0,True
1739140569.696,0,True
1739140569.998,0,True
1739140570.300,0,False
1739140570.603,0,False
1739140570.905,0,False
1739140571.208,0,False
1739140571.510,0,False
1739140571.813,0,False
1739140572.115,0,False
1739140572.418,0,False
1739140572.720,0,False
1739140573.022,0,False
1739140573.325,0,False
1739140573.628,0,False
1739140573.930,0,False
1739140574.232,0,False
1739140574.535,0,False
1739140574.837,0,False
1739140575.140,0,False
1739140575.442,0,False
1739140575.745,0,False
1739140576.047,0,False
1739140576.350,0,False
1739140576.652,0,False
1739140576.955,0,False
1739140577.257,0,False
1739140577.559,0,False
1739140577.862,0,False
1739140578.164,0,False
1739140578.467,0,False
1739140578.770,0,False
1739140579.072,0,False
1739140579.374,0,False
1739140579.677,0,False
1739140579.979,0,False
1739140580.282,0,False
1739140580.584,0,False
1739140580.887,0,False
1739140581.189,0,False
1739140581.492,0,False
1739140581.794,0,False
1739140582.096,0,False
1739140582.399,0,False
1739140582.701,0,False
1739140583.004,0,False
1739140583.306,0,False
1739140583.608,0,False
1739140583.911,0,False
1739140584.213,0,False
1739140584.516,0,False
1739140584.818,0,False
1739140585.120,0,False
1739140585.422,0,False
1739140585.725,0,False
1739140586.027,0,False
1739140586.329,0,True
1739140586.632,0,False
1739140586.934,0,False
1739140587.236,0,False
1739140587.538,0,False
1739140587.841,0,False
1739140588.143,0,False
1739140588.445,0,False
1739140588.747,0,False
1739140589.049,0,False
1739140589.352,0,False
1739140589.654,0,False
1739140589.956,0,False
1739140590.560,0,False
1739140590.862,0,False
1739140591.164,0,False
1739140591.466,0,False
1739140591.768,0,False
1739140592.071,0,False
1739140592.373,0,False
1739140592.675,0,False
1739140592.977,0,False
1739140593.280,0,False
1739140593.582,0,False
1739140593.884,0,False
1739140594.186,0,False
1739140594.489,0,False
1739140594.791,0,False
1739140595.093,0,False
1739140595.395,0,False
1739140595.698,0,False
1739140596.000,0,False
1739140596.302,0,False
1739140596.604,0,False
1739140596.907,0,False
1739140597.209,0,False
1739140597.511,0,False
1739140597.813,0,False
1739140598.116,0,False
1739140598.418,0,False
1739140598.720,0,False
1739140599.022,0,False
1739140599.324,0,False
1739140599.627,0,False
1739140599.929,0,False
1739140600.231,0,False
1739140600.534,0,False
1739140600.836,0,False
1739140601.138,0,False
1739140601.440,0,False
1739140601.743,0,False
1739140602.045,0,False
1739140602.347,0,False
1739140602.649,0,False
1739140602.952,0,False
1739140603.254,0,False
1739140603.556,0,False
1739140603.858,0,False
1739140604.160,0,False
1739140604.463,0,False
1739140604.765,0,False
1739140605.067,0,False
1739140605.370,1904,False
1739140605.672,0,False
1739140605.974,1837,False
1739140606.277,0,False
1739140606.579,1837,False
1739140606.881,1987,False
1739140607.184,1829,False
1739140607.486,1829,True
1739140607.789,1829,True
1739140608.091,0,True
1739140608.394,1681,True
1739140608.696,2549,True
1739140608.998,2421,True
1739140609.301,2421,True
1739140609.603,1845,True
1739140609.906,2644,True
1739140610.209,2591,True
1739140610.511,1950,True
1739140610.814,1982,True
1739140611.116,1677,True
1739140611.418,1762,True
1739140611.721,1762,True
1739140612.023,1725,True
1739140612.325,1797,True
1739140612.628,1725,True
1739140612.930,2445,True
1739140613.233,0,True
1739140613.535,0,True
1739140613.837,0,True
1739140614.140,0,True
1739140614.442,0,True
1739140614.745,0,True
1739140615.047,0,True
1739140615.350,0,True
1739140615.652,0,False
1739140615.955,0,False
1739140616.257,0,False
1739140616.560,0,False
1739140616.862,0,False
1739140617.164,0,False
1739140617.467,1705,False
1739140617.769,1705,True
1739140618.072,0,True
1739140618.374,1863,True
1739140618.677,1878,True
1739140618.979,1716,True
1739140619.282,1716,True
1739140619.584,1742,True
1739140619.887,1724,True
1739140620.190,0,True
1739140620.492,0,True
1739140620.795,1787,True
1739140621.097,0,True
1739140621.400,1851,True
1739140621.703,0,True
1739140622.006,0,True
1739140622.308,0,True
1739140622.611,0,True
1739140622.914,0,True
1739140623.216,0,True
1739140623.519,1728,True
1739140623.822,2623,True
1739140624.125,1724,True
1739140624.427,0,True
1739140624.730,0,True
1739140625.033,0,True
1739140625.336,0,True
1739140625.639,0,True
1739140625.941,0,True
1739140626.244,0,True
1739140626.547,0,True
1739140626.849,1742,True
1739140627.152,0,True
1739140627.455,0,True
1739140627.758,0,False
1739140628.060,0,False
1739140628.363,0,False
1739140628.666,0,False
1739140628.968,0,False
1739140629.271,0,False
1739140629.573,0,False
1739140629.876,0,False
1739140630.179,2676,True
1739140630.481,1735,True
1739140630.784,1829,True
1739140631.087,0,True
1739140631.389,0,True
1739140631.692,0,True
1739140631.994,0,True
1739140632.297,0,False
1739140632.600,0,False
1739140632.902,0,False
1739140633.205,3233,False
1739140633.508,0,False
1739140633.810,0,False
1739140634.113,0,True
1739140634.416,0,True
1739140634.718,0,True
1739140635.021,0,False
1739140635.324,0,False
1739140635.626,0,False
1739140635.929,0,False
1739140636.232,0,False
1739140636.837,0,False
1739140637.139,1801,False
1739140637.442,1666,False
1739140637.745,1882,False
1739140638.048,1732,False
1739140638.351,1732,False
1739140638.654,0,False
1739140638.956,0,False
1739140639.259,0,False
1739140639.562,0,False
1739140639.865,0,False
1739140640.167,0,False
1739140640.470,0,False
1739140640.773,0,False
1739140641.076,0,False
1739140641.378,0,False
1739140641.681,0,False
1739140641.984,0,False
1739140642.286,0,False
1739140642.589,0,False
1739140642.891,0,False
1739140643.194,0,False
1739140643.497,0,False
1739140643.799,0,False
1739140644.404,0,False
1739140644.707,0,False
1739140645.010,0,False
1739140645.313,0,False
1739140645.615,0,False
1739140645.918,0,False
1739140646.221,0,False
1739140646.523,0,False
1739140646.826,0,False
1739140647.129,0,False
1739140647.431,0,False
1739140647.734,0,False
1739140648.036,0,False
1739140648.339,0,False
1739140648.642,2443,False
1739140648.944,1744,False
1739140649.247,1889,False
1739140649.550,1862,False
1739140649.852,1730,False
1739140650.155,1780,False
1739140650.458,1777,False
1739140650.760,2168,False
1739140651.063,1723,False
1739140651.366,0,False
1739140651.668,0,False
1739140651.971,0,False
1739140652.274,0,False
1739140652.576,0,False
1739140652.879,0,False
1739140653.181,0,False
1739140653.484,0,False
1739140653.786,0,False
1739140654.089,0,False
1739140654.392,0,False
1739140654.694,0,False
1739140654.997,0,False
1739140655.299,0,False
1739140655.602,0,False
1739140655.905,0,False
1739140656.207,0,False
1739140656.510,0,False
1739140656.812,0,False
1739140657.115,0,False
1739140657.417,0,False
1739140657.719,0,False
1739140658.022,0,False
1739140658.324,0,False
1739140658.626,0,False
1739140658.929,0,False
1739140659.231,0,False
1739140659.534,0,False
1739140659.836,0,False
1739140660.138,0,False
1739140660.441,0,False
1739140660.743,0,False
1739140661.045,0,False
1739140661.348,0,False
1739140661.650,0,False
1739140661.952,0,False
1739140662.255,0,False
1739140662.557,0,False
1739140662.859,0,False
1739140663.162,0,False
1739140663.464,0,False
1739140663.766,0,False
1739140664.069,0,False
1739140664.371,0,False
1739140664.673,0,False
1739140664.975,0,False
1739140665.278,0,False
1739140665.580,0,False
1739140665.882,0,False
1739140666.184,0,False
1739140666.486,0,False
1739140666.789,0,False
1739140667.091,0,False
1739140667.393,0,False
1739140667.695,0,False
1739140667.998,0,False
1739140668.300,0,False
1739140668.602,0,False
1739140668.904,0,False
1739140669.206,0,False
1739140669.509,0,False
1739140669.811,0,False
1739140670.113,0,False
1739140670.415,0,False
1739140670.717,0,False
1739140671.019,0,False
1739140671.321,0,False
1739140671.624,0,False
1739140671.926,0,False
1739140672.228,0,False
1739140672.530,0,False
1739140672.832,0,False
1739140673.134,0,False
1739140673.436,0,False
1739140673.738,0,False
1739140674.040,0,False
1739140674.343,0,False
1739140674.645,0,False
1739140674.947,0,False
1739140675.249,0,False
1739140675.551,0,False
1739140675.853,0,False
1739140676.155,0,False
1739140676.457,0,False
1739140676.759,0,False
1739140677.062,0,False
1739140677.364,0,False
1739140677.666,0,False
1739140677.968,0,False
1739140678.270,0,False
1739140678.572,0,False
1739140678.874,0,False
1739140679.176,0,False
1739140679.478,0,False
1739140679.781,0,False
1739140680.083,0,False
1739140680.385,0,False
1739140680.687,0,False
1739140680.989,0,False
1739140681.292,0,False
1739140681.594,0,False
1739140681.896,0,False
1739140682.198,0,False
1739140682.500,0,False
1739140682.803,0,False
1739140683.105,0,False
1739140683.407,0,False
1739140683.709,0,False
1739140684.011,0,False
1739140684.313,0,False
1739140684.615,0,False
1739140684.918,0,False
1739140685.220,0,False
1739140685.522,0,False
1739140685.824,0,False
1739140686.126,0,False
1739140686.428,0,False
1739140686.730,0,False
1739140687.032,0,False
1739140687.334,0,False
1739140687.637,0,False
1739140687.939,0,False
1739140688.241,0,False
1739140688.543,0,False
1739140688.845,0,False
1739140689.147,0,False
1739140689.449,0,False
1739140689.751,0,False
1739140690.054,0,False
1739140690.356,0,False
1739140690.658,0,False
1739140690.960,0,False
1739140691.262,0,False
1739140691.564,0,False
1739140691.866,1880,False
1739140692.168,1880,False
1739140692.470,1757,False
1739140692.773,0,False
1739140693.075,2444,False
1739140693.377,1733,False
1739140693.679,0,False
1739140693.982,0,False
1739140694.284,1701,False
1739140694.586,0,False
1739140694.888,0,False
1739140695.191,0,False
1739140695.493,0,False
1739140695.795,0,False
1739140696.098,0,False
1739140696.400,0,False
1739140696.702,0,False
1739140697.005,0,False
1739140697.307,0,False
1739140697.609,0,False
1739140697.912,0,False
1739140698.214,0,False
1739140698.516,0,False
1739140698.819,0,False
1739140699.121,0,False
1739140699.423,0,False
1739140699.726,0,False
1739140700.028,0,False
1739140700.330,0,False
1739140700.633,0,False
1739140700.935,0,False
1739140701.237,0,False
1739140701.539,0,False
1739140701.842,0,False
1739140702.446,0,True
1739140702.748,0,True
1739140703.051,0,True
1739140703.353,0,True
1739140703.656,0,True
1739140703.958,1914,True
1739140704.261,1667,True
1739140704.563,0,True
1739140704.866,0,True
1739140705.168,0,True
1739140705.471,0,True
1739140705.773,0,True
1739140706.076,0,True
1739140706.378,0,True
1739140706.681,0,False
1739140706.983,0,False
1739140707.286,0,False
1739140707.588,0,False
1739140707.891,0,False
1739140708.193,0,False
1739140708.496,2069,False
1739140708.799,1766,False
1739140709.101,1766,False
1739140709.404,1766,False
1739140709.706,1718,False
1739140710.009,1706,False
1739140710.311,1770,False
1739140710.614,1706,False
1739140710.917,0,False
1739140711.219,0,False
1739140711.522,0,False
1739140711.824,0,False
1739140712.127,0,False
1739140712.429,0,False
1739140712.732,0,False
1739140713.035,0,False
1739140713.337,0,False
1739140713.639,0,True
1739140713.942,0,True
1739140714.245,0,True
1739140714.547,0,True
1739140714.849,0,True
1739140715.152,0,True
1739140715.454,2754,True
1739140715.757,0,True
1739140716.059,0,True
1739140716.362,0,True
1739140716.664,0,True
1739140716.966,0,False
1739140717.269,0,False
1739140717.571,0,False
1739140718.176,0,False
1739140718.478,0,False
1739140718.781,0,False
1739140719.083,0,False
1739140719.386,0,False
1739140719.689,0,False
1739140719.992,0,False
1739140720.294,1700,False
1739140720.597,1803,False
1739140720.899,1853,False
1739140721.202,2006,False
1739140721.505,0,False
1739140721.807,0,False
1739140722.110,0,False
1739140722.413,0,False
1739140722.715,3194,False
1739140723.018,0,False
1739140723.320,2451,False
1739140723.623,0,False
1739140723.926,1795,False
1739140724.228,1795,False
1739140724.531,0,False
1739140724.834,0,False
1739140725.136,0,False
1739140725.439,0,False
1739140725.742,0,False
1739140726.044,0,False
1739140726.347,0,False
1739140726.650,0,False
1739140726.952,0,False
1739140727.255,0,True
1739140727.558,0,True
1739140727.860,0,True
1739140728.163,0,True
1739140728.466,0,True
1739140728.768,0,True
1739140729.071,0,True
1739140729.374,0,True
1739140729.676,0,True
1739140729.979,0,True
1739140730.282,0,True
1739140730.584,0,False
1739140730.887,0,False
1739140731.189,0,False
1739140731.492,0,False
1739140731.795,0,False
1739140732.097,0,False
1739140732.400,0,False
1739140732.702,0,False
1739140733.005,0,False
1739140733.610,0,False
1739140733.912,0,False
1739140734.215,0,False
1739140734.518,0,False
1739140734.820,0,False
1739140735.123,0,False
1739140735.426,0,False
1739140735.729,0,False
1739140736.032,0,False
1739140736.334,0,False
1739140736.637,0,False
1739140736.940,0,False
1739140737.242,0,False
1739140737.545,0,False
1739140737.847,0,False
1739140738.150,0,False
1739140738.452,0,False
1739140738.755,0,False
1739140739.058,0,False
1739140739.360,0,False
1739140739.663,0,False
1739140739.965,0,False
1739140740.268,0,False
1739140740.570,0,False
1739140740.873,0,False
1739140741.175,0,False
1739140741.478,0,False
1739140741.780,0,False
1739140742.083,0,False
1739140742.385,0,False
1739140742.688,0,False
1739140742.990,0,False
1739140743.292,0,False
1739140743.595,0,False
1739140743.897,0,False
1739140744.199,0,False
1739140744.502,0,False
1739140744.804,0,False
1739140745.106,0,False
1739140745.408,0,False
1739140745.711,0,False
1739140746.013,0,False
1739140746.315,0,False
1739140746.618,0,True
1739140746.920,0,True
1739140747.222,0,True
1739140747.524,0,True
1739140747.826,0,True
1739140748.129,0,True
1739140748.431,2420,True
1739140748.733,2420,True
1739140749.036,0,True
1739140749.338,0,False
1739140749.640,0,False
1739140749.942,0,False
1739140750.245,0,False
1739140750.547,0,False
1739140750.850,0,False
1739140751.152,0,False
1739140751.454,0,False
1739140751.757,0,False
1739140752.059,0,False
1739140752.361,0,False
1739140752.664,0,False
1739140752.966,0,False
1739140753.268,0,False
1739140753.570,0,False
1739140753.872,0,False
1739140754.175,0,False
1739140754.477,0,False
1739140754.779,0,False
1739140755.081,2464,False
1739140755.383,2473,False
1739140755.686,2482,False
1739140755.988,2474,False
1739140756.290,0,False
1739140756.592,0,False
1739140756.895,0,False
1739140757.197,0,False
1739140757.499,0,False
1739140757.802,0,False
1739140758.104,0,False
1739140758.406,0,False
1739140758.708,0,False
1739140759.011,0,False
1739140759.313,0,False
1739140759.615,0,False
1739140759.917,0,False
1739140760.220,0,False
1739140760.522,0,False
1739140760.824,0,False
1739140761.126,0,False
1739140761.429,0,False
1739140761.731,0,False
1739140762.033,0,False
1739140762.336,0,False
1739140762.638,0,False
1739140762.940,0,False
1739140763.242,0,False
1739140763.545,0,False
1739140763.847,0,False
1739140764.149,0,False
1739140764.451,0,False
1739140764.754,0,False
1739140765.056,0,False
1739140765.358,0,False
1739140765.660,0,False
1739140765.963,0,False
1739140766.265,0,False
1739140766.568,0,False
1739140766.870,0,False
1739140767.172,0,False
1739140767.474,2499,False
1739140767.777,0,False
1739140768.079,0,False
1739140768.382,0,False
1739140768.684,0,False
1739140768.986,0,False
1739140769.288,0,False
1739140769.591,0,False
1739140769.893,0,False
1739140770.195,0,False
1739140770.497,0,False
1739140770.800,0,False
1739140771.102,250,False
1739140771.404,0,False
1739140771.707,0,False
1739140772.009,0,False
1739140772.311,0,False
1739140772.614,0,False
1739140772.916,0,False
1739140773.218,0,False
1739140773.521,0,False
1739140773.823,0,False
1739140774.125,0,False
1739140774.427,0,False
1739140774.730,0,False
1739140775.032,0,False
1739140775.334,0,False
1739140775.637,0,False
1739140775.939,0,False
1739140776.241,0,False
1739140776.543,0,False
1739140776.845,0,False
1739140777.148,0,False
1739140777.450,0,False
1739140777.752,250,False
1739140778.054,250,False
1739140778.357,250,False
1739140778.659,250,False
1739140778.961,250,False
1739140779.263,250,False
1739140779.566,250,False
1739140779.868,250,False
1739140780.170,250,False
1739140780.473,0,False
1739140780.775,0,False
1739140781.077,0,False
1739140781.379,0,False
1739140781.682,250,False
1739140781.984,0,False
1739140782.286,0,False
1739140782.589,0,False
1739140782.891,0,False
1739140783.193,0,False
1739140783.496,0,False
1739140783.798,0,False
1739140784.100,0,False
1739140784.403,0,False
1739140784.705,0,False
1739140785.007,0,False
1739140785.310,0,False
1739140785.612,0,False
1739140785.914,0,False
1739140786.217,0,False
1739140786.519,0,False
1739140786.822,0,False
1739140787.124,0,False
1739140787.426,0,False
1739140787.728,0,False
1739140788.031,0,False
1739140788.333,0,False
1739140788.636,0,False
1739140788.938,0,False
1739140789.240,0,False
1739140789.543,0,False
1739140789.845,0,False
1739140790.147,0,False
1739140790.449,0,False
1739140790.752,0,False
1739140791.356,0,False
1739140791.658,0,False
1739140791.960,0,False
1739140792.263,0,False
1739140792.565,0,False
1739140792.867,0,False
1739140793.170,0,False
1739140793.472,0,False
1739140793.774,0,False
1739140794.077,0,False
1739140794.379,0,False
1739140794.682,0,False
1739140794.984,0,False
1739140795.286,0,False
1739140795.589,0,False
1739140795.891,0,False
1739140796.193,0,False
1739140796.496,0,False
1739140796.798,0,False
1739140797.100,0,False
1739140797.403,0,False
1739140797.705,0,False
1739140798.007,0,False
1739140798.310,0,False
1739140798.612,0,False
1739140798.914,0,False
1739140799.217,0,False
1739140799.519,0,False
1739140799.821,0,False
1739140800.124,0,False
1739140800.426,0,False
1739140800.728,0,False
1739140801.031,0,False
1739140801.333,0,False
1739140801.635,0,False
1739140801.937,0,False
1739140802.240,0,False
1739140802.542,0,False
1739140802.844,0,False
1739140803.146,0,False
1739140803.449,0,False
1739140803.751,0,False
1739140804.053,0,False
1739140804.355,0,False
1739140804.658,0,False
1739140804.960,0,False
1739140805.262,0,False
1739140805.564,0,False
1739140805.867,0,False
1739140806.169,0,False
1739140806.471,0,False
1739140806.773,0,False
1739140807.076,0,False
1739140807.378,0,False
1739140807.680,0,False
1739140807.982,0,False
1739140808.285,0,False
1739140808.587,0,False
1739140808.889,0,False
1739140809.191,0,False
1739140809.493,0,False
1739140809.796,0,False
1739140810.098,0,False
1739140810.400,0,False
1739140810.702,0,False
1739140811.005,0,False
1739140811.307,0,False
1739140811.609,0,False
1739140811.911,0,False
1739140812.213,0,False
1739140812.515,0,False
1739140812.818,0,False
1739140813.120,0,False
1739140813.422,0,False
1739140813.724,0,False
1739140814.026,0,False
1739140814.328,0,False
1739140814.630,0,False
1739140814.932,0,False
1739140815.234,0,False
1739140815.536,0,False
1739140815.838,0,False
1739140816.140,0,False
1739140816.443,0,False
1739140816.745,0,False
1739140817.047,0,False
1739140817.349,0,False
1739140817.651,0,False
1739140817.953,0,False
1739140818.255,0,False
1739140818.557,0,False
1739140818.859,0,False
1739140819.162,0,False
1739140819.464,0,False
1739140819.766,0,False
1739140820.068,0,False
1739140820.370,0,False
1739140820.672,0,False
1739140820.974,0,False
1739140821.276,0,False
1739140821.578,0,False
1739140821.880,0,False
1739140822.183,0,False
1739140822.485,0,False
1739140822.787,0,False
1739140823.089,0,False
1739140823.391,0,False
1739140823.693,0,False
1739140823.995,0,False
1739140824.297,0,False
1739140824.599,0,False
1739140824.902,0,False
1739140825.204,0,False
1739140825.506,0,False
1739140825.808,0,False
1739140826.110,0,False
1739140826.412,0,False
1739140826.714,0,False
1739140827.016,0,False
1739140827.318,0,False
1739140827.620,0,False
1739140827.922,0,False
1739140828.224,0,False
1739140828.527,0,False
1739140828.829,0,False
1739140829.131,0,False
1739140829.433,0,False
1739140829.735,0,False
1739140830.037,0,False
1739140830.339,0,False
1739140830.641,0,False
1739140830.943,0,False
1739140831.245,0,False
1739140831.547,0,False
1739140831.849,0,False
1739140832.152,0,False
1739140832.454,0,False
1739140832.756,0,False
1739140833.058,0,False
1739140833.360,0,False
1739140833.662,0,False
1739140833.964,0,False
1739140834.267,0,False
1739140834.569,0,False
1739140834.871,0,False
1739140835.173,0,False
1739140835.475,0,False
1739140835.777,0,False
1739140836.079,0,False
1739140836.381,0,False
1739140836.683,0,False
1739140836.985,0,False
1739140837.287,0,False
1739140837.590,0,False
1739140837.892,0,False
1739140838.194,0,False
1739140838.496,0,False
1739140838.798,0,False
1739140839.100,0,False
1739140839.402,0,False
1739140839.704,0,False
1739140840.007,0,False
1739140840.309,0,False
1739140840.611,0,False
1739140840.913,0,False
1739140841.215,0,False
1739140841.517,0,False
1739140841.819,0,False
1739140842.121,0,False
1739140842.423,0,False
1739140842.725,0,False
1739140843.027,0,False
1739140843.330,0,False
1739140843.632,0,False
1739140843.934,0,False
1739140844.236,0,False
1739140844.538,0,False
1739140844.840,0,False
1739140845.142,0,False
1739140845.445,0,False
1739140845.747,0,False
1739140846.049,0,False
1739140846.351,0,False
1739140846.653,0,False
1739140846.955,0,False
1739140847.257,0,False
1739140847.559,0,False
1739140847.861,0,False
1739140848.164,0,False
1739140848.466,0,False
1739140848.768,0,False
1739140849.070,0,False
1739140849.372,0,False
1739140849.674,0,False
1739140849.976,0,False
1739140850.278,0,False
1739140850.580,0,False
1739140850.883,0,False
1739140851.185,0,False
1739140851.487,0,False
1739140851.789,0,False
1739140852.091,0,False
1739140852.393,0,False
1739140852.695,0,False
1739140852.997,0,False
1739140853.299,0,False
1739140853.601,0,False
1739140853.903,0,False
1739140854.206,0,False
1739140854.508,0,False
1739140854.810,0,False
1739140855.112,0,False
1739140855.414,0,False
1739140855.716,0,True
1739140856.018,0,True
1739140856.320,0,True
1739140856.622,0,True
1739140856.924,0,True
1739140857.227,0,True
1739140857.529,0,True
1739140857.831,0,True
1739140858.133,0,True
1739140858.435,0,True
1739140858.737,0,True
1739140859.039,0,True
1739140859.341,0,True
1739140859.643,0,True
1739140859.946,0,True
1739140860.248,0,True
1739140860.550,0,False
1739140860.852,0,False
1739140861.154,0,False
1739140861.456,0,False
1739140861.758,0,False
1739140862.060,0,False
1739140862.362,0,False
1739140862.664,0,False
1739140862.967,0,False
1739140863.269,0,False
1739140863.571,0,False
1739140863.873,0,False
1739140864.175,0,False
1739140864.477,0,False
1739140864.779,0,False
1739140865.082,0,False
1739140865.384,0,False
1739140865.686,0,False
1739140865.988,0,False
1739140866.290,0,False
1739140866.592,0,False
1739140866.894,0,False
1739140867.196,0,False
1739140867.499,0,False
1739140867.801,0,False
1739140868.103,0,False
1739140868.405,0,False
1739140868.707,0,False
1739140869.009,0,False
1739140869.311,0,False
1739140869.613,0,False
1739140869.915,0,False
1739140870.217,0,False
1739140870.520,0,False
1739140870.822,0,False
1739140871.124,0,False
1739140871.426,0,False
1739140871.728,0,False
1739140872.030,0,False
1739140872.332,0,False
1739140872.634,0,False
1739140872.936,0,False
1739140873.239,0,False
1739140873.541,0,False
1739140873.843,0,False
1739140874.145,0,False
1739140874.447,0,False
1739140874.749,0,False
1739140875.051,0,False
1739140875.353,0,False
1739140875.656,0,False
1739140875.958,0,False
1739140876.260,0,False
1739140876.562,0,False
1739140876.864,0,False
1739140877.166,0,False
1739140877.468,0,False
1739140877.770,0,False
1739140878.072,0,False
1739140878.374,0,False
1739140878.676,0,False
1739140878.978,0,False
1739140879.281,0,False
1739140879.583,0,False
1739140879.885,0,False
1739140880.187,0,False
1739140880.489,0,False
1739140880.791,0,False
1739140881.093,0,False
1739140881.395,0,False
1739140881.697,0,False
1739140881.999,0,False
1739140882.302,0,False
1739140882.604,0,False
1739140882.906,0,False
1739140883.208,0,False
1739140883.510,0,False
1739140883.812,0,False
1739140884.114,0,False
1739140884.416,0,False
1739140884.718,0,False
1739140885.020,0,False
1739140885.323,0,False
1739140885.625,0,False
1739140885.927,0,False
1739140886.229,0,False
1739140886.531,0,False
1739140886.833,0,False
1739140887.135,0,False
1739140887.438,0,False
1739140887.740,0,False
1739140888.042,0,False
1739140888.344,0,False
1739140888.646,0,False
1739140888.948,0,False
1739140889.250,0,False
1739140889.552,0,False
1739140889.854,0,False
1739140890.156,0,False
1739140890.458,0,False
1739140890.760,0,False
1739140891.063,0,False
1739140891.365,0,False
1739140891.667,0,False
1739140891.969,0,False
1739140892.271,0,False
1739140892.573,0,False
1739140892.875,0,False
1739140893.178,0,False
1739140893.480,0,False
1739140893.782,0,False
1739140894.084,0,False
1739140894.386,0,False
1739140894.688,0,False
1739140894.990,0,False
1739140895.292,0,False
1739140895.595,0,False
1739140895.897,0,False
1739140896.199,0,False
1739140896.501,0,False
1739140896.803,0,False
1739140897.105,0,False
1739140897.407,0,False
1739140897.709,0,False
1739140898.011,0,False
1739140898.313,0,False
1739140898.616,0,False
1739140898.918,0,False
1739140899.220,0,False
1739140899.522,0,False
1739140899.824,0,False
1739140900.126,0,False
1739140900.428,0,False
1739140900.730,0,False
1739140901.032,0,False
1739140901.334,0,False
1739140901.636,0,False
1739140901.939,0,False
1739140902.241,0,False
1739140902.543,0,False
1739140902.845,0,False
1739140903.147,0,False
1739140903.449,0,False
1739140903.751,0,False
1739140904.053,0,False
1739140904.355,0,False
1739140904.658,0,False
1739140904.960,0,False
